RepeatUnitSMILES,PropertyValue,TestFreq,TestFreqUnit,TestTemp,TestTempUnit
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0008,0.001,KHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0008,0.01,KHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0008,0.1,KHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0008,1,KHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0008,10,KHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0008,0.1,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0008,1,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0008,1000,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0008,1,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0008,1,KHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0008,1000,KHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0008,1000,KHz,-100,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.0008,0.01,kHz,-150,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.0008,0.1,kHz,-150,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.0008,1000,kHz,-150,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6)c7,0.0008,1,kHz,25,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6)c7,0.0008,1000,kHz,25,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6)c7,0.0008,0.01,KHz,-50,C
*/C=C/C2OC(*)C3C(=O)N(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)C23,0.0008,0.001,kHz,20,C
*/C=C/C2OC(*)C3C(=O)N(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)C23,0.0008,0.01,kHz,20,C
*/C=C/C2OC(*)C3C(=O)N(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)C23,0.0008,0.001,kHz,50,C
*N=P(*)(Cl)Cl,0.000812779,0.1,kHz,-123,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6)c7,0.00082,10,KHz,0,C
*Oc5ccc(c1ccccc1c2ccccc2c4ccc(OC(=O)c3ccc(C(*)=O)cc3)cc4)cc5,0.00085,1,KHz,100,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.00085,100,KHz,-50,C
*CC(*)c1cccc2ccccc12,0.00087,1000,kHz,25,C
*OCCCCOC(=O)c1ccc(C(*)=O)cc1,0.0009,0.1,kHz,100,C
*OCCCCOC(=O)c1ccc(C(*)=O)cc1,0.0009,0.4,kHz,150,C
*OCCCCOC(=O)c1ccc(C(*)=O)cc1,0.0009,1,kHz,150,C
*Oc2ccc(C(C)(C)c1ccc(OC(*)=O)cc1)cc2,0.0009,0.06,kHz,25,C
*Oc2ccc(C(C)(C)c1ccc(OC(*)=O)cc1)cc2,0.0009,0.1,kHz,25,C
*Oc1c(C)cc(*)cc1C,0.0009,1000,kHz,25,C
*CC(CC(CC(*)n3c1ccccc1c2ccccc23)n6c4ccccc4c5ccccc56)n9c7ccccc7c8ccccc89,0.0009,1,kHz,25,C
*CC(*)CC(C)C,0.0009,0.001,KHz,50,C
*CC(*)CC(C)C,0.0009,0.001,KHz,75,C
*CC(*)CC(C)C,0.0009,1,KHz,75,C
*CC(*)CC(C)C,0.0009,10,KHz,75,C
*CC(*)CC(C)C,0.0009,0.001,KHz,100,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0009,1,kHz,-100,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0009,0.1,kHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0009,1000,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0009,1,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0009,10,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0009,1000,kHz,-50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0009,100,KHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0009,1000,KHz,-50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0009,0.01,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0009,10,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0009,100,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0009,1000,kHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0009,10,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0009,10,KHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0009,0.1,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0009,1000,kHz,-150,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.0009,0.001,kHz,-150,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6)c7,0.0009,1,KHz,0,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6)c7,0.0009,1,KHz,25,C
*c7ccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)cc7,0.0009,1000,kHz,25,C
*Oc2ccc(C(C)(C)c1ccc(OC(*)=O)cc1)cc2,0.00091,10,KHz,202,C
*CC(*)c1cccc2ccccc12,0.00095,1,kHz,25,C
*Oc1ccc(*)cc1,0.000993658,1,kHz,125,C
*Oc5ccc(c1ccccc1c2ccccc2c4ccc(OC(=O)c3ccc(C(*)=O)cc3)cc4)cc5,0.001,0.1,KHz,100,C
*Oc5ccc(c1ccccc1c2ccccc2c4ccc(OC(=O)c3ccc(C(*)=O)cc3)cc4)cc5,0.001,0.1,KHz,200,C
*Oc2ccc(C(C)(C)c1ccc(OC(*)=O)cc1)cc2,0.001,1,kHz,25,C
*Oc2ccc(C(C)(C)c1ccc(OC(*)=O)cc1)cc2,0.001,10,KHz,152,C
*O[Si](*)(C)c1ccccc1,0.001,1000,kHz,25,C
*CO*,0.001,0.1,kHz,23,C
*CC(O)COc2ccc(C(C)(C)c1ccc(O*)cc1)cc2,0.001,0.06,kHz,25,C
*CC(O)COc2ccc(C(C)(C)c1ccc(O*)cc1)cc2,0.001,0.1,kHz,25,C
*CC(*)C,0.001,10,kHz,100,C
*CC(*)C,0.001,0.1,KHz,95,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.001,0.1,kHz,-150,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.001,1,kHz,-150,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.001,10,kHz,-150,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.001,100,kHz,-150,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.001,1000,kHz,-150,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.001,10,kHz,-100,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.001,1,KHz,-100,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.001,10,KHz,-100,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.001,0.01,kHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.001,1000,kHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.001,100,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.001,100,kHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.001,0.001,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.001,100,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.001,1000,kHz,-50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.001,100,KHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.001,1000,KHz,-50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.001,1,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.001,10,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.001,100,kHz,-150,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.001,1,kHz,-150,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.001,1000,kHz,-100,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6)c7,0.001,0.1,kHz,25,C
*c7ccc(Oc6ccc(C(c5ccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)cc5)(C(F)(F)F)C(F)(F)F)cc6)cc7,0.001,1,KHz,25,C
*c7ccc(Oc6ccc(C(c5ccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)cc5)(C(F)(F)F)C(F)(F)F)cc6)cc7,0.001,1,KHz,300,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.001,1,kHz,-50,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.001,10,kHz,-50,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.001,100,kHz,-50,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.001,100,kHz,0,C
*c5ccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)cc5,0.001,1,kHz,25,C
*c5ccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)cc5,0.001,1,KHz,25,C
*c5ccc(n4c(=O)c3ccc(c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5,0.001,1,KHz,25,C
*c5ccc(n4c(=O)c3ccc(c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5,0.001,1,KHz,300,C
*c4ccc(c3nc2cc1sc(*)nc1cc2s3)cc4,0.001,10,KHz,225,C
*C(=O)c3ccc(Oc2ccc(Oc1ccc(*)cc1)cc2)cc3,0.001,0.06,kHz,25,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6)c7,0.00107,0.1,KHz,25,C
*Oc2ccc(C(C)(C)c1ccc(OC(*)=O)cc1)cc2,0.0011,1,kHz,25,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0011,10,kHz,-50,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0011,100,kHz,0,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0011,0.1,kHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0011,1,kHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0011,10,kHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0011,10,KHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0011,100,KHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0011,1,kHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0011,10,kHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0011,100,kHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0011,10,KHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0011,100,KHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0011,0.01,kHz,-150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0011,1000,kHz,-100,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.0011,10,kHz,-150,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.0011,100,kHz,-150,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6)c7,0.0011,10,KHz,50,C
*c6ccc(C(c5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)(C(F)(F)F)C(F)(F)F)cc6,0.0011,10,KHz,22,C
*/C=C/C2OC(*)C3C(=O)N(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)C23,0.0011,0.001,kHz,100,C
*Oc1ccc(*)cc1,0.001113537,1,kHz,225,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6)c7,0.00115,100,KHz,100,C
*Oc5ccc(c1ccccc1c2ccccc2c4ccc(OC(=O)c3ccc(C(*)=O)cc3)cc4)cc5,0.0012,10,KHz,100,C
*CC(*)C,0.0012,10,kHz,35,C
*CC(*)C,0.0012,10,kHz,75,C
